Año,Cilindrada,Kilómetros,Marca,Modelo,Placa,Puertas,Tipo de combustible,Unnamed: 0,Versión,precio,url_imagenes
,,,,,,,,0,,,
2013.0,2200 cc,103.000 km,Mahindra,Pick-Up,COC-683,4.0,Diésel,0,2.2cc 4X4 MT AA,39.000.000,"['https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_847256-MCO32805695774_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_925146-MCO32805708140_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_710459-MCO32805922949_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_651949-MCO32805708167_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_608879-MCO32805925912_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_620948-MCO32805720530_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_770046-MCO32805946106_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_959470-MCO32805934324_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_937154-MCO32805699470_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_695603-MCO32805719584_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_925132-MCO32805716244_112019-F.jpg', 'https://http2.mlstatic.com/mahindra-pick-up-22cc-4x4-mt-aa-D_NQ_NP_631850-MCO32805708404_112019-F.jpg']"
2013.0,,112.000 km,Dodge,Journey,MUW576,4.0,Gasolina,0,SE 2.4CC AT 7PSJ FE,41.000.000,"['https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_759965-MCO32921304536_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_880087-MCO32922029286_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_719177-MCO32922029003_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_952114-MCO32922019217_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_894941-MCO32922027527_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_986001-MCO32922027538_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_991645-MCO32922027554_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_846356-MCO32922027793_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_748042-MCO32921304024_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_717493-MCO32921302651_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_961578-MCO32921303018_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_964994-MCO32921281312_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_821350-MCO32921294750_112019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-se-24cc-at-7psj-fe-D_NQ_NP_809638-MCO32922047023_112019-F.jpg']"
2020.0,,0 km,Fiat,Uno,aaa000,5.0,Gasolina,0,1.4,39.990.000,"['https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_943401-MCO29761225944_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_913444-MCO29761283107_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_779300-MCO29761239858_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_602618-MCO29761280628_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_627706-MCO29761262727_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_700548-MCO29761225951_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_805761-MCO29761296035_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_616469-MCO29761262741_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_764774-MCO29761308528_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_746513-MCO29761266219_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_820914-MCO29761282117_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_920276-MCO29761243346_032019-F.jpg', 'https://http2.mlstatic.com/fiat-uno-way-2020-D_NQ_NP_767426-MCO29761262732_032019-F.jpg']"
2009.0,,100.000 km,Nissan,X-Trail,MOR741,5.0,Gasolina,0,XTRAIL II T31 A/T 2.5,34.900.000,"['https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_668392-MCO32758560002_112019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_620197-MCO32758553634_112019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_893088-MCO32758551156_112019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_745738-MCO32758555120_112019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_990870-MCO32758551158_112019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_646816-MCO32758551159_112019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_686865-MCO32758560006_112019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_985711-MCO32758555116_112019-F.jpg', 'https://http2.mlstatic.com/nissan-x-trail-xtrail-ii-t31-at-25-2009-D_NQ_NP_991816-MCO32758555112_112019-F.jpg']"
2014.0,1600 cc,64.500 km,Mazda,Mazda 3,HIS 763,4.0,Gasolina,0,ALL NEW MT 1600CC AA,36.500.000,"['https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_707345-MCO32929570801_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_932397-MCO32929576573_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_787248-MCO32929570864_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_761230-MCO32929568872_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_881083-MCO32929568936_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_877009-MCO32929581044_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_667604-MCO32929569872_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_885587-MCO32929564989_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_796274-MCO32929613440_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_808327-MCO32929613433_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_638023-MCO32929612955_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_957893-MCO32929617852_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_995772-MCO32929626714_112019-F.jpg', 'https://http2.mlstatic.com/mazda-mazda-3-all-new-mt-1600cc-aa-D_NQ_NP_776688-MCO32929617386_112019-F.jpg']"
2013.0,1248 cc,75.000 km,Kia,Picanto,MJX939,5.0,Gasolina,0,ION XTREME,22.900.000,"['https://http2.mlstatic.com/kia-picanto-ion-xtreme-D_NQ_NP_686402-MCO32631767708_102019-F.jpg', 'https://http2.mlstatic.com/kia-picanto-ion-D_NQ_NP_769945-MCO32631775825_102019-F.jpg', 'https://http2.mlstatic.com/picanto-ion-kia-D_NQ_NP_847806-MCO32631767713_102019-F.jpg', 'https://http2.mlstatic.com/kia-picanto-ion-xtreme-D_NQ_NP_970653-MCO32631798095_102019-F.jpg', 'https://http2.mlstatic.com/kia-picanto-ion-D_NQ_NP_685651-MCO32631713435_102019-F.jpg', 'https://http2.mlstatic.com/picanto-ion-kia-D_NQ_NP_615026-MCO32631816009_102019-F.jpg', 'https://http2.mlstatic.com/kia-picanto-ion-xtreme-D_NQ_NP_735828-MCO32631804130_102019-F.jpg', 'https://http2.mlstatic.com/kia-picanto-ion-D_NQ_NP_990258-MCO32631691985_102019-F.jpg', 'https://http2.mlstatic.com/picanto-ion-kia-D_NQ_NP_919675-MCO32631713443_102019-F.jpg', 'https://http2.mlstatic.com/kia-picanto-ion-xtreme-D_NQ_NP_958724-MCO32631738859_102019-F.jpg']"
1990.0,2400 cc,112.000 km,Mazda,B2000,Baq208,5.0,Gasolina y gas,0,B2000 mecanica station wagon,12.999.999,"['https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_753594-MCO32807398222_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_690976-MCO32807409513_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_957412-MCO32807391837_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_709515-MCO32807387396_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_700963-MCO32807390849_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_974478-MCO32807405611_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_951385-MCO32807389355_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_970864-MCO32807389362_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_870387-MCO32807402688_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_942798-MCO32807391868_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_615714-MCO32807390877_112019-F.jpg', 'https://http2.mlstatic.com/mazda-b-2000-b2000-mecanica-station-wagon-D_NQ_NP_698681-MCO32807394346_112019-F.jpg']"
2016.0,,26.000 km,Hyundai,I25,Doy 180,5.0,Gasolina,0,Sedan F. E,35.800.000,"['https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_671498-MCO32933782704_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_657050-MCO32933801041_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_744593-MCO32933788668_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_907912-MCO32933782718_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_707671-MCO32933784209_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_688515-MCO32933784213_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_807426-MCO32933801060_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_657643-MCO32933779254_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_676485-MCO32933777271_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_690064-MCO32933777276_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_805931-MCO32933770343_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_601993-MCO32933774806_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_993504-MCO32933805054_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-i25-sedan-f-e-D_NQ_NP_774082-MCO32933774812_112019-F.jpg']"
2004.0,,145.000 km,Renault,Twingo,BNV797,3.0,Eléctrico,0,AUNTENTIQUE MT 1200 8V,10.500.000,"['https://http2.mlstatic.com/renault-twingo-auntentique-mt-1200-8v-D_NQ_NP_896746-MCO32921984482_112019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-auntentique-mt-1200-8v-D_NQ_NP_606688-MCO32921990289_112019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-auntentique-mt-1200-8v-D_NQ_NP_890158-MCO32922004518_112019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-auntentique-mt-1200-8v-D_NQ_NP_839512-MCO32921990304_112019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-auntentique-mt-1200-8v-D_NQ_NP_754961-MCO32921993636_112019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-auntentique-mt-1200-8v-D_NQ_NP_802826-MCO32921986421_112019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-auntentique-mt-1200-8v-D_NQ_NP_654143-MCO32922000047_112019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-auntentique-mt-1200-8v-D_NQ_NP_685324-MCO32921986431_112019-F.jpg']"
2013.0,1200 cc,106.000 km,Chevrolet,N300,CWY856,5.0,Gasolina,0,MOVE 8 P,22.0,"['https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_978241-MCO32697424731_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_753350-MCO32364103936_092019-F.jpg', 'https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_943753-MCO32364112398_092019-F.jpg', 'https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_866490-MCO32364153042_092019-F.jpg', 'https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_990015-MCO32364147577_092019-F.jpg', 'https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_822167-MCO32364151553_092019-F.jpg', 'https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_703571-MCO32364112405_092019-F.jpg', 'https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_605765-MCO32364112399_092019-F.jpg', 'https://http2.mlstatic.com/chevrolet-n300-move-2013-D_NQ_NP_661570-MCO32364098978_092019-F.jpg']"
2009.0,1600 cc,69.000 km,Peugeot,207,DCZ942,5.0,Gasolina,0,COMPAC TP CT 1.6,18.490.000,"['https://http2.mlstatic.com/peugeot-207-D_NQ_NP_706478-MCO32723579875_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_717954-MCO32723598176_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_644521-MCO32723606071_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_627118-MCO32723590269_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_615900-MCO32723590281_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_924122-MCO32723576467_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_844326-MCO32723579936_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_610085-MCO32723590313_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_737292-MCO32723590326_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_838809-MCO32723602690_102019-F.jpg', 'https://http2.mlstatic.com/peugeot-207-D_NQ_NP_763771-MCO32723617023_102019-F.jpg']"
2004.0,2400 cc,160.000 km,Toyota,Hilux,ROA-954,5.0,Gasolina,0,4X4 Estacas,54.000.000,"['https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_974926-MCO32893523485_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_615903-MCO32893544282_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_980535-MCO32893526959_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_675189-MCO32893558027_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_954274-MCO32893558042_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_642752-MCO32893544334_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_994146-MCO32893554660_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_798345-MCO32893556617_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_652373-MCO32893702460_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_608768-MCO32893707401_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_643336-MCO32893714229_112019-F.jpg', 'https://http2.mlstatic.com/toyota-hilux-4x4-estacas-D_NQ_NP_893354-MCO32893707417_112019-F.jpg']"
2010.0,,85.000 km,Dodge,Journey,RGP072,5.0,Gasolina,0,2.4 Se,29.500.000,"['https://http2.mlstatic.com/dodge-journey-24-se-D_NQ_NP_623090-MCO32593082926_102019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-24-se-D_NQ_NP_972261-MCO32593097698_102019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-24-se-D_NQ_NP_885166-MCO32593108511_102019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-24-se-D_NQ_NP_863885-MCO32593080464_102019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-24-se-D_NQ_NP_742819-MCO32593082942_102019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-24-se-D_NQ_NP_948715-MCO32593096223_102019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-24-se-D_NQ_NP_900808-MCO32593099709_102019-F.jpg', 'https://http2.mlstatic.com/dodge-journey-24-se-D_NQ_NP_727738-MCO32593098692_102019-F.jpg']"
2020.0,1600 cc,0 km,Nissan,Kicks,0,5.0,Gasolina,0,Advance,78.490.000,"['https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_869771-MCO31453435225_072019-F.jpg', 'https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_914409-MCO31453423890_072019-F.jpg', 'https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_775744-MCO31453430773_072019-F.jpg', 'https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_711844-MCO31453435238_072019-F.jpg', 'https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_736779-MCO31453437718_072019-F.jpg', 'https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_795225-MCO31453436726_072019-F.jpg', 'https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_615610-MCO31453444561_072019-F.jpg', 'https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_800868-MCO31453423916_072019-F.jpg', 'https://http2.mlstatic.com/nissan-kicks-advance-motor-16-modelo-2020-roja-5-puertas-D_NQ_NP_958194-MCO31453436737_072019-F.jpg']"
2018.0,,22.000 km,Kia,NEW SPORTAGE,DSZ 164,5.0,Gasolina,0,LX,79.500.000,"['https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_756274-MCO32726872603_102019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_608966-MCO32689213682_102019-F.jpg', 'https://http2.mlstatic.com/new-sportage-kia-D_NQ_NP_675510-MCO32689168991_102019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_775590-MCO32689219568_102019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_858959-MCO32689206894_102019-F.jpg', 'https://http2.mlstatic.com/new-sportage-kia-D_NQ_NP_988066-MCO32689189798_102019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_806834-MCO32689174441_102019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_649900-MCO32689213730_102019-F.jpg', 'https://http2.mlstatic.com/new-sportage-kia-D_NQ_NP_700941-MCO32689210344_102019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_968082-MCO32689216624_102019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_933726-MCO32726863872_102019-F.jpg']"
2019.0,,1.900 km,Chevrolet,Beat,FND228,5.0,Gasolina,0,BEAT LS AA MT 3202214227 3116650937 3168723022 3228804932 SOTILEZA AUTOMOVILES,32.200.000,"['https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_887634-MCO31996884439_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_655413-MCO31996878971_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_659173-MCO31996924584_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_834348-MCO31996898289_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_931655-MCO31996918636_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_935776-MCO31996895263_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_796695-MCO31996898247_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_659487-MCO31996924549_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_644990-MCO31996885369_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_700944-MCO31996877501_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_789906-MCO31996924565_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_760516-MCO31996913153_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_949930-MCO31996878967_082019-F.jpg', 'https://http2.mlstatic.com/chevrolet-beat-mt-aa-D_NQ_NP_802992-MCO31996882936_082019-F.jpg']"
2016.0,1496 cc,38.900 km,Mazda,Mazda 2,IFO138,5.0,Gasolina,0,TOURING MECÁNICO,39.900.000,"['https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_971564-MCO32910139510_112019-F.jpg', 'https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_676997-MCO32910129252_112019-F.jpg', 'https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_984536-MCO32858720171_112019-F.jpg', 'https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_755702-MCO32910132205_112019-F.jpg', 'https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_959776-MCO32910132196_112019-F.jpg', 'https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_947458-MCO32910272216_112019-F.jpg', 'https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_912706-MCO32910264891_112019-F.jpg', 'https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_658606-MCO32880906211_112019-F.jpg', 'https://http2.mlstatic.com/mazda-2-touring-2016-mec-D_NQ_NP_745797-MCO32880916005_112019-F.jpg']"
2008.0,3000 cc,88.000 km,Ford,Escape,CCZ695,5.0,Gasolina,0,XLT AT 3000 cc 4x4 3116650937 3202214227 3168723022 3228804932 SOTILEZA AUTOMOVILES,28.900.000,"['https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_856089-MCO31306754811_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_675227-MCO31306753804_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_676317-MCO31306786529_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_925780-MCO31306785061_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_969915-MCO31306767191_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_915107-MCO31306773141_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_912691-MCO31306739458_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_821092-MCO31306773153_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_736728-MCO31306782559_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_751642-MCO31306751826_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_942498-MCO31306776614_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_758601-MCO31306785051_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_971696-MCO31306784550_072019-F.jpg', 'https://http2.mlstatic.com/ford-escape-xlt-4x4-aut-3000cc-D_NQ_NP_745665-MCO31306766730_072019-F.jpg']"
